Date,AAPL,AMZN
2007-04-24,11.531088,44.75
2007-04-25,11.792037,56.810001
2007-04-26,12.223647,62.779999
2007-04-27,12.357213,62.599998
2007-04-30,12.34237,61.330002
2007-05-01,12.301558,62.040001
2007-05-02,12.415339,61.18
2007-05-03,12.416573,62.189999
2007-05-04,12.467281,63.23
2007-05-07,12.851895,60.82
2007-05-08,12.992883,61.830002
2007-05-09,13.217961,62.849998
2007-05-10,13.274851,60.919998
2007-05-11,13.447992,61.560001
2007-05-14,13.524669,61.700001
2007-05-15,13.297113,60.580002
2007-05-16,13.274851,63.220001
2007-05-17,13.534562,62.169998
2007-05-18,13.606292,63.299999
2007-05-21,13.848684,68.300003
2007-05-22,14.041611,68.879997
2007-05-23,13.961223,69.0
2007-05-24,13.689149,69.349998
2007-05-25,14.051504,68.550003
2007-05-29,14.141785,69.629997
2007-05-30,14.688411,69.860001
2007-05-31,14.987696,69.139999
2007-06-01,14.642652,68.580002
2007-06-04,15.00501,70.419998
2007-06-05,15.170731,73.650002
2007-06-06,15.290688,72.290001
2007-06-07,15.343866,72.040001
2007-06-08,15.395814,73.239998
2007-06-11,14.864027,71.169998
2007-06-12,14.88752,70.07
2007-06-13,14.53135,70.889999
2007-06-14,14.685935,71.940002
2007-06-15,14.902363,72.400002
2007-06-18,15.470016,71.830002
2007-06-19,15.293161,69.809998
2007-06-20,15.032218,69.099998
2007-06-21,15.322845,69.669998
2007-06-22,15.211541,68.860001
2007-06-25,15.129917,68.660004
2007-06-26,14.797243,67.480003
2007-06-27,15.074263,68.139999
2007-06-28,14.909783,68.889999
2007-06-29,15.092814,68.410004
2007-07-02,14.99635,69.610001
2007-07-03,15.727248,69.449997
2007-07-05,16.417334,68.730003
2007-07-06,16.361683,68.970001
2007-07-09,16.118048,72.07
2007-07-10,16.367863,70.279999
2007-07-11,16.372807,70.730003
2007-07-12,16.58058,72.790001
2007-07-13,17.033209,75.099998
2007-07-16,17.078968,73.690002
2007-07-17,17.17915,73.790001
2007-07-18,17.081448,73.32
2007-07-19,17.313948,73.349998
2007-07-20,17.777714,71.629997
2007-07-23,17.771532,71.739998
2007-07-24,16.681984,69.25
2007-07-25,16.975092,86.18
2007-07-26,18.055975,84.010002
2007-07-27,17.790079,84.040001
2007-07-30,17.490799,82.699997
2007-07-31,16.294901,78.540001
2007-08-01,16.695593,77.309998
2007-08-02,16.879862,79.709999
2007-08-03,16.306028,76.800003
2007-08-06,16.726513,79.0
2007-08-07,16.699303,79.139999
2007-08-08,16.57316,77.779999
2007-08-09,15.630785,74.110001
2007-08-10,15.458884,74.779999
2007-08-13,15.803925,74.870003
2007-08-14,15.338919,73.449997
2007-08-15,14.828159,72.379997
2007-08-16,14.475695,72.790001
2007-08-17,15.095286,75.019997
2007-08-20,15.115072,74.699997
2007-08-21,15.776716,77.489998
2007-08-22,16.387651,78.5
2007-08-23,16.209562,77.300003
2007-08-24,16.732693,79.25
2007-08-27,16.355499,78.650002
2007-08-28,15.683966,76.220001
2007-08-29,16.581816,79.050003
2007-08-30,16.850187,78.68
2007-08-31,17.125967,79.910004
2007-09-04,17.828417,82.699997
2007-09-05,16.913256,83.75
2007-09-06,16.696829,86.209999
2007-09-07,16.296139,84.519997
2007-09-10,16.90707,83.339996
2007-09-11,16.756191,86.279999
2007-09-12,16.924383,87.300003
2007-09-13,16.967672,87.260002
2007-09-14,17.166782,87.769997
2007-09-17,17.117311,86.910004
2007-09-18,17.427729,88.75
2007-09-19,17.409178,89.0
2007-09-20,17.352289,89.650002
2007-09-21,17.827177,91.300003
2007-09-24,18.33794,92.589996
2007-09-25,18.943932,93.480003
2007-09-26,18.893229,93.43
2007-09-27,19.107178,93.379997
2007-09-28,18.979799,93.150002
2007-10-01,19.334732,93.410004
2007-10-02,19.59568,92.360001
2007-10-03,19.530134,92.459999
2007-10-04,19.322367,92.260002
2007-10-05,19.96669,93.43
2007-10-08,20.76561,95.849998
2007-10-09,20.759422,95.32
2007-10-10,20.627096,94.660004
2007-10-11,20.063156,89.339996
2007-10-12,20.683983,92.370003
2007-10-15,20.650597,90.529999
2007-10-16,20.972137,89.529999
2007-10-17,21.364176,90.550003
2007-10-18,21.456932,89.849998
2007-10-19,21.076019,89.760002
2007-10-22,21.563292,91.290001
2007-10-23,23.022606,100.82
2007-10-24,22.994158,88.730003
2007-10-25,22.604597,88.209999
2007-10-26,22.842047,90.0
2007-10-29,22.890278,90.099998
2007-10-30,23.12649,88.239998
2007-10-31,23.49132,89.150002
2007-11-01,23.180906,87.650002
2007-11-02,23.234079,85.980003
2007-11-05,23.025074,84.370003
2007-11-06,23.71887,87.269997
2007-11-07,23.039913,87.040001
2007-11-08,21.700562,83.580002
2007-11-09,20.451479,78.889999
2007-11-12,19.015661,77.0
2007-11-13,21.019136,79.860001
2007-11-14,20.542997,78.510002
2007-11-15,20.319155,77.849998
2007-11-16,20.577629,78.599998
2007-11-19,20.275867,79.18
2007-11-20,20.881855,80.389999
2007-11-21,20.833626,79.760002
2007-11-23,21.214533,81.43
2007-11-26,21.338203,81.300003
2007-11-27,21.618935,85.589996
2007-11-28,22.288002,90.300003
2007-11-29,22.791342,89.150002
2007-11-30,22.535343,90.559998
2007-12-03,22.119802,90.910004
2007-12-04,22.237297,94.410004
2007-12-05,22.940983,93.190002
2007-12-06,23.49132,94.209999
2007-12-07,24.029287,94.309998
2007-12-10,24.018152,93.019997
2007-12-11,23.316942,90.75
2007-12-12,23.603859,91.279999
2007-12-13,23.72382,92.400002
2007-12-14,23.545734,89.080002
2007-12-17,22.804941,85.089996
2007-12-18,22.629332,86.889999
2007-12-19,22.646641,89.379997
2007-12-20,23.152458,90.580002
2007-12-21,23.981054,91.260002
2007-12-24,24.585808,91.010002
2007-12-26,24.604359,92.849998
2007-12-27,24.557364,94.25
2007-12-28,24.71319,94.449997
2007-12-31,24.496765,92.639999
2008-01-02,24.096073,96.25
2008-01-03,24.107191,95.209999
2008-01-04,22.266973,88.790001
2008-01-07,21.968927,88.82
2008-01-08,21.178667,87.879997
2008-01-09,22.186584,85.220001
2008-01-10,22.015921,84.260002
2008-01-11,21.356754,81.080002
2008-01-14,22.109911,82.870003
2008-01-15,20.905354,80.239998
2008-01-16,19.742846,80.349998
2008-01-17,19.897436,80.120003
2008-01-18,19.955557,79.760002
2008-01-22,19.248163,78.480003
2008-01-23,17.198933,73.970001
2008-01-24,16.769798,77.669998
2008-01-25,16.078474,77.599998
2008-01-28,16.078474,75.82
2008-01-29,16.267689,73.949997
2008-01-30,16.346848,74.209999
2008-01-31,16.74011,77.699997
2008-02-01,16.541006,74.629997
2008-02-04,16.281294,73.949997
2008-02-05,15.998084,72.089996
2008-02-06,15.08787,68.489998
2008-02-07,14.993879,70.910004
2008-02-08,15.518245,73.5
2008-02-11,16.009224,75.190002
2008-02-12,15.441566,74.449997
2008-02-13,16.003035,77.730003
2008-02-14,15.763113,75.800003
2008-02-15,15.413123,72.959999
2008-02-19,15.110127,72.080002
2008-02-20,15.312953,73.639999
2008-02-21,15.030981,69.900002
2008-02-22,14.773746,72.080002
2008-02-25,14.808373,73.269997
2008-02-26,14.735406,71.690002
2008-02-27,15.206594,70.870003
2008-02-28,16.066101,67.849998
2008-02-29,15.461356,64.470001
2008-03-03,15.054481,62.43
2008-03-04,15.411883,65.339996
2008-03-05,15.395814,64.989998
2008-03-06,14.955544,62.740002
2008-03-07,15.118788,64.089996
2008-03-10,14.802184,63.470001
2008-03-11,15.749511,67.150002
2008-03-12,15.586265,66.510002
2008-03-13,15.822478,68.32
2008-03-14,15.657992,68.220001
2008-03-17,15.672834,66.529999
2008-03-18,16.425983,71.699997
2008-03-19,16.036427,70.169998
2008-03-20,16.48164,73.190002
2008-03-24,17.255827,75.949997
2008-03-25,17.435146,75.169998
2008-03-26,17.939724,73.800003
2008-03-27,17.344868,70.800003
2008-03-28,17.686199,69.760002
2008-03-31,17.746798,71.300003
2008-04-01,18.492531,76.699997
2008-04-02,18.24025,77.370003
2008-04-03,18.749775,74.940002
2008-04-04,18.931566,76.870003
2008-04-07,19.279078,76.900002
2008-04-08,18.901884,77.300003
2008-04-09,18.728745,74.389999
2008-04-10,19.113354,74.830002
2008-04-11,18.196959,71.989998
2008-04-14,18.276108,72.610001
2008-04-15,18.350309,72.5
2008-04-16,19.008244,74.589996
2008-04-17,19.105936,74.040001
2008-04-18,19.915983,80.099998
2008-04-21,20.796524,80.18
2008-04-22,19.812107,79.599998
2008-04-23,20.144779,81.0
2008-04-24,20.892986,77.690002
2008-04-25,20.99069,80.860001
2008-04-28,21.301104,81.970001
2008-04-29,21.648617,80.739998
2008-04-30,21.512579,78.629997
2008-05-01,22.260792,79.360001
2008-05-02,22.377045,77.309998
2008-05-05,22.845753,75.919998
2008-05-06,23.084436,75.709999
2008-05-07,22.581099,73.18
2008-05-08,22.886564,72.790001
2008-05-09,22.687452,72.410004
2008-05-12,23.269943,74.529999
2008-05-13,23.492554,74.559998
2008-05-14,23.034977,74.199997
2008-05-15,23.464109,76.120003
2008-05-16,23.203161,76.459999
2008-05-19,22.706005,82.290001
2008-05-20,22.99045,80.720001
2008-05-21,22.036943,78.300003
2008-05-22,21.89596,79.260002
2008-05-23,22.405485,78.349998
2008-05-27,23.05599,80.620003
2008-05-28,23.127718,80.080002
2008-05-29,23.088144,80.349998
2008-05-30,23.342916,81.620003
2008-06-02,23.015188,80.230003
2008-06-03,22.924902,80.110001
2008-06-04,22.902647,81.5
2008-06-05,23.427008,84.510002
2008-06-06,22.958296,80.629997
2008-06-09,22.459904,79.43
2008-06-10,22.958296,79.620003
2008-06-11,22.36096,77.279999
2008-06-12,21.427246,76.150002
2008-06-13,21.317177,79.169998
2008-06-16,21.869989,81.699997
2008-06-17,22.437641,82.970001
2008-06-18,22.106197,82.519997
2008-06-19,22.372097,84.260002
2008-06-20,21.675827,81.099998
2008-06-23,21.414881,80.68
2008-06-24,21.426006,79.639999
2008-06-25,21.938009,80.510002
2008-06-26,20.808895,76.300003
2008-06-27,21.035213,74.660004
2008-06-30,20.707483,73.330002
2008-07-01,21.602856,73.620003
2008-07-02,20.798998,71.440002
2008-07-03,21.038919,72.0
2008-07-07,21.662218,72.489998
2008-07-08,22.205139,75.040001
2008-07-09,21.549679,70.610001
2008-07-10,21.844019,70.629997
2008-07-11,21.343151,68.540001
2008-07-14,21.503923,66.279999
2008-07-15,20.979557,67.029999
2008-07-16,21.371595,71.839996
2008-07-17,21.247923,72.110001
2008-07-18,20.424269,69.120003
2008-07-21,20.565264,68.480003
2008-07-22,20.037188,67.970001
2008-07-23,20.561554,70.540001
2008-07-24,19.667406,78.720001
2008-07-25,20.049549,78.309998
2008-07-28,19.094814,75.980003
2008-07-29,19.42625,78.209999
2008-07-30,19.77253,78.209999
2008-07-31,19.657515,76.339996
2008-08-01,19.374306,75.75
2008-08-04,18.950113,75.709999
2008-08-05,19.866512,79.110001
2008-08-06,20.305553,78.089996
2008-08-07,20.228878,76.949997
2008-08-08,20.968426,80.510002
2008-08-11,21.464348,88.089996
2008-08-12,21.856388,87.25
2008-08-13,22.174221,86.690002
2008-08-14,22.176693,88.029999
2008-08-15,21.733953,86.400002
2008-08-18,21.69067,83.110001
2008-08-19,21.460636,81.290001
2008-08-20,21.746317,82.129997
2008-08-21,21.554625,83.260002
2008-08-22,21.863808,85.260002
2008-08-25,21.339443,82.849998
2008-08-26,21.474251,81.760002
2008-08-27,21.601627,81.730003
2008-08-28,21.486607,83.419998
2008-08-29,20.965956,80.809998
2008-09-02,20.552891,81.410004
2008-09-03,20.648119,80.769997
2008-09-04,19.938246,78.029999
2008-09-05,19.809626,79.190002
2008-09-08,19.530134,81.160004
2008-09-09,18.758421,79.040001
2008-09-10,18.749775,76.739998
2008-09-11,18.878386,79.510002
2008-09-12,18.419565,78.300003
2008-09-15,17.358465,77.339996
2008-09-16,17.299109,78.730003
2008-09-17,15.808873,71.540001
2008-09-18,16.583046,76.5
2008-09-19,17.426487,81.0
2008-09-22,16.207098,74.93
2008-09-23,15.686438,71.760002
2008-09-24,15.917701,69.959999
2008-09-25,16.315922,72.080002
2008-09-26,15.859579,70.699997
2008-09-29,13.017612,63.349998
2008-09-30,14.05645,72.760002
2008-10-01,13.494987,69.580002
2008-10-02,12.379473,67.360001
2008-10-03,12.004747,67.0
2008-10-06,12.137077,65.230003
2008-10-07,11.026513,58.52
2008-10-08,11.104424,61.02
2008-10-09,10.97457,56.0
2008-10-10,11.971361,56.25
2008-10-13,13.635969,62.02
2008-10-14,12.871682,55.860001
2008-10-15,12.113578,48.720001
2008-10-16,12.600843,50.290001
2008-10-17,12.045562,50.650002
2008-10-20,12.174176,52.970001
2008-10-21,11.314666,50.23
2008-10-22,11.980017,49.990002
2008-10-23,12.14821,50.32
2008-10-24,11.919416,48.959999
2008-10-27,11.388865,49.580002
2008-10-28,12.355974,56.040001
2008-10-29,12.929809,56.889999
2008-10-30,13.732431,56.709999
2008-10-31,13.305768,57.240002
2008-11-03,13.227857,55.77
2008-11-04,13.72625,58.450001
2008-11-05,12.77522,51.98
2008-11-06,12.255801,47.220001
2008-11-07,12.149447,49.209999
2008-11-10,11.857582,48.459999
2008-11-11,11.720304,46.299999
2008-11-12,11.145237,41.560001
2008-11-13,11.926837,44.93
2008-11-14,11.160077,41.75
2008-11-17,10.900368,39.689999
2008-11-18,11.119262,38.439999
2008-11-19,10.671576,35.84
2008-11-20,9.954283,35.029999
2008-11-21,10.212755,37.869999
2008-11-24,11.495225,42.5
2008-11-25,11.229332,42.189999
2008-11-26,11.748752,43.959999
2008-11-28,11.4606,42.700001
2008-12-01,10.998066,40.470001
2008-12-02,11.435863,41.189999
2008-12-03,11.860058,45.209999
2008-12-04,11.304772,47.32
2008-12-05,11.625082,48.259998
2008-12-08,12.332478,51.41
2008-12-09,12.374527,51.25
2008-12-10,12.145735,49.700001
2008-12-11,11.748752,48.25
2008-12-12,12.153152,51.25
2008-12-15,11.717833,48.849998
2008-12-16,11.801929,52.630001
2008-12-17,11.026513,53.18
2008-12-18,11.059901,52.080002
2008-12-19,11.130396,51.560001
2008-12-22,10.603558,49.84
2008-12-23,10.682709,51.080002
2008-12-24,10.516987,51.439999
2008-12-26,10.612212,51.779999
2008-12-29,10.71115,49.400002
2008-12-30,10.671576,50.759998
2008-12-31,10.555326,51.279999
2009-01-02,11.223147,54.360001
2009-01-05,11.696809,54.060001
2009-01-06,11.503882,57.360001
2009-01-07,11.255305,56.200001
2009-01-08,11.464305,57.16
2009-01-09,11.202125,55.509998
2009-01-12,10.964678,51.919998
2009-01-13,10.847189,51.450001
2009-01-14,10.552851,48.490002
2009-01-15,10.311691,51.439999
2009-01-16,10.181838,51.59
2009-01-20,9.671075,48.439999
2009-01-21,10.243671,50.540001
2009-01-22,10.927574,49.939999
2009-01-23,10.927574,50.630001
2009-01-26,11.085875,49.630001
2009-01-27,11.220674,48.439999
2009-01-28,11.649816,50.360001
2009-01-29,11.50141,50.0
2009-01-30,11.146472,58.82
2009-02-02,11.317137,61.150002
2009-02-03,11.498934,63.59
2009-02-04,11.569427,61.060001
2009-02-05,11.929309,63.18
2009-02-06,12.332478,66.550003
2009-02-09,12.677522,66.709999
2009-02-10,12.098739,63.310001
2009-02-11,11.973831,64.349998
2009-02-12,12.276825,63.959999
2009-02-13,12.263221,63.259998
2009-02-17,11.690626,61.669998
2009-02-18,11.670837,62.349998
2009-02-19,11.209543,61.950001
2009-02-20,11.278802,63.860001
2009-02-23,10.7532,61.709999
2009-02-24,11.161312,65.599998
2009-02-25,11.273849,63.709999
2009-02-26,11.030221,62.34
2009-02-27,11.045059,64.790001
2009-03-02,10.875631,61.990002
2009-03-03,10.928811,61.700001
2009-03-04,11.275091,64.809998
2009-03-05,10.986937,64.769997
2009-03-06,10.549142,61.689999
2009-03-09,10.278301,60.490002
2009-03-10,10.960966,65.709999
2009-03-11,11.461835,68.540001
2009-03-12,11.915707,69.580002
2009-03-13,11.863766,68.629997
2009-03-16,11.800693,66.980003
2009-03-17,12.325058,71.349998
2009-03-18,12.555087,71.25
2009-03-19,12.567451,70.099998
2009-03-20,12.563742,69.959999
2009-03-23,13.314426,75.580002
2009-03-24,13.170968,72.809998
2009-03-25,13.169731,72.400002
2009-03-26,13.587737,73.690002
2009-03-27,13.214252,70.519997
2009-03-30,12.92239,71.440002
2009-03-31,13.000303,73.440002
2009-04-01,13.441809,73.5
2009-04-02,13.938966,76.339996
2009-04-03,14.344605,78.169998
2009-04-06,14.648834,77.989998
2009-04-07,14.222171,75.510002
2009-04-08,14.385418,76.980003
2009-04-09,14.787349,79.769997
2009-04-13,14.867738,78.940002
2009-04-14,14.631524,77.220001
2009-04-15,14.548663,74.709999
2009-04-16,15.019844,77.25
2009-04-17,15.263478,78.050003
2009-04-20,14.902363,77.57
2009-04-21,15.058187,78.739998
2009-04-22,15.027266,79.199997
2009-04-23,15.508345,80.610001
2009-04-24,15.322845,84.459999
2009-04-27,15.425488,83.120003
2009-04-28,15.322845,82.400002
2009-04-29,15.476197,79.790001
2009-04-30,15.561527,80.519997
2009-05-01,15.735903,78.959999
2009-05-04,16.333237,79.769997
2009-05-05,16.412386,81.900002
2009-05-06,16.386417,81.989998
2009-05-07,15.960989,79.279999
2009-05-08,15.977063,77.949997
2009-05-11,16.024052,78.610001
2009-05-12,15.387154,77.93
2009-05-13,14.777458,74.190002
2009-05-14,15.205353,75.110001
2009-05-15,15.139811,73.599998
2009-05-18,15.66294,75.949997
2009-05-19,15.761878,77.870003
2009-05-20,15.566477,77.970001
2009-05-21,15.357468,75.959999
2009-05-22,15.149704,75.639999
2009-05-26,16.1737,78.389999
2009-05-27,16.454433,77.099998
2009-05-28,16.704248,77.650002
2009-05-29,16.795763,77.989998
2009-06-01,17.233564,83.050003
2009-06-02,17.250879,84.93
2009-06-03,17.431435,85.68
2009-06-04,17.776474,85.519997
2009-06-05,17.891493,87.559998
2009-06-08,17.790079,86.360001
2009-06-09,17.650331,87.080002
2009-06-10,17.344868,86.589996
2009-06-11,17.307766,85.690002
2009-06-12,16.939226,84.080002
2009-06-15,16.830395,83.18
2009-06-16,16.862553,82.150002
2009-06-17,16.767323,82.650002
2009-06-18,16.804422,81.599998
2009-06-19,17.249638,82.959999
2009-06-22,16.988697,79.150002
2009-06-23,16.57316,77.68
2009-06-24,16.846472,79.269997
2009-06-25,17.296631,82.199997
2009-06-26,17.615707,83.879997
2009-06-29,17.557579,83.029999
2009-06-30,17.614468,83.660004
2009-07-01,17.663937,81.599998
2009-07-02,17.316422,79.32
2009-07-06,17.142044,78.099998
2009-07-07,16.745068,75.629997
2009-07-08,16.970142,77.360001
2009-07-09,16.863781,78.099998
2009-07-10,17.13092,77.629997
2009-07-13,17.603334,81.470001
2009-07-14,17.594685,81.949997
2009-07-15,18.164808,84.550003
2009-07-16,18.243958,86.110001
2009-07-17,18.76708,85.849998
2009-07-20,18.910545,88.230003
2009-07-21,18.737402,89.010002
2009-07-22,19.384203,88.790001
2009-07-23,19.517771,93.870003
2009-07-24,19.786135,86.489998
2009-07-27,19.799734,84.239998
2009-07-28,19.787371,84.980003
2009-07-29,19.791079,84.339996
2009-07-30,20.132418,86.089996
2009-07-31,20.206615,85.760002
2009-08-03,20.582575,87.440002
2009-08-04,20.473751,85.800003
2009-08-05,20.419333,84.290001
2009-08-06,20.270926,84.470001
2009-08-07,20.468794,85.32
2009-08-10,20.371098,84.440002
2009-08-11,20.137358,83.559998
2009-08-12,20.444059,85.959999
2009-08-13,20.82868,84.599998
2009-08-14,20.62586,83.580002
2009-08-17,19.736664,81.059998
2009-08-18,20.282049,82.120003
2009-08-19,20.356253,83.0
2009-08-20,20.570208,84.089996
2009-08-21,20.927612,85.0
2009-08-24,20.907831,84.5
2009-08-25,20.949877,84.190002
2009-08-26,20.70377,84.0
2009-08-27,20.956059,84.309998
2009-08-28,21.03026,82.760002
2009-08-31,20.802713,81.190002
2009-09-01,20.442825,79.160004
2009-09-02,20.42799,78.139999
2009-09-03,20.597416,78.459999
2009-09-04,21.062418,78.870003
2009-09-08,21.38644,80.900002
2009-09-09,21.165066,82.239998
2009-09-10,21.340673,83.849998
2009-09-11,21.29121,84.540001
2009-09-14,21.484138,83.860001
2009-09-15,21.662218,83.550003
2009-09-16,22.492052,90.699997
2009-09-17,22.823492,90.440002
2009-09-18,22.88162,90.279999
2009-09-21,22.75795,90.559998
2009-09-22,22.814838,93.75
2009-09-23,22.940983,92.379997
2009-09-24,22.733213,92.110001
2009-09-25,22.55389,90.519997
2009-09-28,23.021366,92.209999
2009-09-29,22.92614,91.720001
2009-09-30,22.92243,93.360001
2009-10-01,22.367144,91.040001
2009-10-02,22.866777,89.849998
2009-10-05,23.005293,88.669998
2009-10-06,23.498735,90.910004
2009-10-07,23.528416,93.970001
2009-10-08,23.407223,95.220001
2009-10-09,23.555622,95.709999
2009-10-12,23.597675,93.599998
2009-10-13,23.499971,94.830002
2009-10-14,23.657038,97.459999
2009-10-15,23.566757,96.010002
2009-10-16,23.256342,95.32
2009-10-19,23.480186,94.68
2009-10-20,24.580854,94.980003
2009-10-21,25.342674,93.419998
2009-10-22,25.377306,93.449997
2009-10-23,25.221478,118.489998
2009-10-26,25.040916,124.639999
2009-10-27,24.408958,122.07
2009-10-28,23.794312,121.639999
2009-10-29,24.282812,122.580002
2009-10-30,23.311996,118.809998
2009-11-02,23.412172,118.839996
2009-11-03,23.342916,118.370003
2009-11-04,23.597675,117.099998
2009-11-05,23.995897,120.610001
2009-11-06,24.034229,126.199997
2009-11-09,24.914774,126.669998
2009-11-10,25.102751,130.149994
2009-11-11,25.136141,129.910004
2009-11-12,24.980318,130.529999
2009-11-13,25.284544,132.970001
2009-11-16,25.554153,131.589996
2009-11-17,25.599911,131.25
2009-11-18,25.471292,131.289993
2009-11-19,24.797285,128.990005
2009-11-20,24.724318,129.660004
2009-11-23,25.461395,133.0
2009-11-24,25.283312,132.940002
2009-11-25,25.252392,134.029999
2009-11-27,24.807182,131.740005
2009-11-30,24.723078,135.910004
2009-12-01,24.359488,138.5
2009-12-02,24.267975,142.25
2009-12-03,24.298895,141.169998
2009-12-04,23.908087,137.580002
2009-12-07,23.367653,134.210007
2009-12-08,23.481421,134.110001
2009-12-09,24.462133,131.309998
2009-12-10,24.292704,135.380005
2009-12-11,24.075047,134.149994
2009-12-14,24.360725,131.380005
2009-12-15,24.013208,130.229996
2009-12-16,24.11956,128.360001
2009-12-17,23.727531,126.910004
2009-12-18,24.169037,128.479996
2009-12-21,24.51531,132.789993
2009-12-22,24.778732,133.75
2009-12-23,24.993919,138.940002
2009-12-24,25.852201,138.470001
2009-12-28,26.170031,139.309998
2009-12-29,25.859617,139.410004
2009-12-30,26.173737,136.490005
2009-12-31,26.061205,134.520004
2010-01-04,26.466835,133.899994
2010-01-05,26.512596,134.690002
2010-01-06,26.090879,132.25
2010-01-07,26.042646,130.0
2010-01-08,26.215786,133.520004
2010-01-11,25.984528,130.309998
2010-01-12,25.688946,127.349998
2010-01-13,26.051304,129.110001
2010-01-14,25.900436,127.349998
2010-01-15,25.467583,127.139999
2010-01-19,26.594227,127.610001
2010-01-20,26.18487,125.779999
2010-01-21,25.732233,126.620003
2010-01-22,24.455948,121.43
2010-01-25,25.113882,120.309998
2010-01-26,25.468813,119.480003
2010-01-27,25.708735,122.75
2010-01-28,24.646406,126.029999
2010-01-29,23.75227,125.410004
2010-02-01,24.082464,118.870003
2010-02-02,24.222212,118.120003
2010-02-03,24.638979,119.099998
2010-02-04,23.751026,115.940002
2010-02-05,24.172745,117.389999
2010-02-08,24.007027,116.830002
2010-02-09,24.263025,118.029999
2010-02-10,24.130701,117.360001
2010-02-11,24.569729,120.089996
2010-02-12,24.781204,119.660004
2010-02-16,25.154692,117.529999
2010-02-17,25.04957,116.309998
2010-02-18,25.096561,118.080002
2010-02-19,24.940742,117.519997
2010-02-22,24.78616,118.010002
2010-02-23,24.370621,117.239998
2010-02-24,24.815836,119.720001
2010-02-25,24.981554,118.199997
2010-02-26,25.305573,118.400002
2010-03-01,25.846012,124.540001
2010-03-02,25.828703,125.529999
2010-03-03,25.888062,125.889999
2010-03-04,26.058725,128.529999
2010-03-05,27.07778,128.910004
2010-03-08,27.093855,130.110001
2010-03-09,27.58112,128.820007
2010-03-10,27.806202,130.509995
2010-03-11,27.887825,133.580002
2010-03-12,28.023863,131.820007
2010-03-15,27.682528,131.130005
2010-03-16,27.757971,131.789993
2010-03-17,27.717154,131.339996
2010-03-18,27.782703,132.759995
2010-03-19,27.485895,130.350006
2010-03-22,27.795071,130.470001
2010-03-23,28.241524,129.259995
2010-03-24,28.366425,128.039993
2010-03-25,28.030043,134.729996
2010-03-26,28.555645,135.059998
2010-03-29,28.739906,135.119995
2010-03-30,29.167816,136.580002
2010-03-31,29.0627,135.770004
2010-04-01,29.182661,131.809998
2010-04-05,29.494308,131.490005
2010-04-06,29.624166,135.559998
2010-04-07,29.755251,134.869995
2010-04-08,29.67487,140.960007
2010-04-09,29.902428,140.059998
2010-04-12,29.964258,141.199997
2010-04-13,29.981571,140.160004
2010-04-14,30.384733,144.279999
2010-04-15,30.784204,145.820007
2010-04-16,30.596218,142.169998
2010-04-19,30.555408,142.429993
2010-04-20,30.248701,144.199997
2010-04-21,32.058018,146.429993
2010-04-22,32.954624,150.089996
2010-04-23,33.493832,143.630005
2010-04-26,33.329353,147.110001
2010-04-27,32.406757,142.020004
2010-04-28,32.352356,139.350006
2010-04-29,33.222996,141.729996
2010-04-30,32.289265,137.100006
2010-05-03,32.939774,137.490005
2010-05-04,31.99123,129.830002
2010-05-05,31.65855,130.929993
2010-05-06,30.453995,128.710007
2010-05-07,29.16906,124.980003
2010-05-10,31.411213,131.289993
2010-05-11,31.7241,130.460007
2010-05-12,32.412945,133.869995
2010-05-13,31.951658,131.470001
2010-05-14,31.390186,128.529999
2010-05-17,31.439657,128.910004
2010-05-18,31.209614,126.279999
2010-05-19,30.712471,124.589996
2010-05-20,29.404034,119.709999
2010-05-21,29.967972,122.720001
2010-05-24,30.517067,122.120003
2010-05-25,30.326622,124.860001
2010-05-26,30.189339,123.209999
2010-05-27,31.332062,126.699997
2010-05-28,31.768623,125.459999
2010-06-01,32.25713,123.239998
2010-06-02,32.642975,126.309998
2010-06-03,32.540325,128.759995
2010-06-04,31.654835,122.769997
2010-06-07,31.034019,122.010002
2010-06-08,30.834908,118.839996
2010-06-09,30.076796,117.910004
2010-06-10,30.980843,123.209999
2010-06-11,31.351847,123.029999
2010-06-14,31.447088,123.830002
2010-06-15,32.116135,126.839996
2010-06-16,33.051083,126.900002
2010-06-17,33.622452,125.889999
2010-06-18,33.89452,125.830002
2010-06-21,33.412212,122.550003
2010-06-22,33.86731,122.309998
2010-06-23,33.51115,121.449997
2010-06-24,33.267521,118.330002
2010-06-25,32.983074,121.0
2010-06-28,33.180943,117.800003
2010-06-29,31.680811,108.610001
2010-06-30,31.106989,109.260002
2010-07-01,30.729792,110.959999
2010-07-02,30.539333,109.139999
2010-07-06,30.748335,110.059998
2010-07-07,31.989985,113.43
2010-07-08,31.918266,116.220001
2010-07-09,32.107479,117.260002
2010-07-12,31.819332,119.510002
2010-07-13,31.140364,123.650002
2010-07-14,31.255392,123.300003
2010-07-15,31.097084,122.059998
2010-07-16,30.905407,118.489998
2010-07-19,30.371145,119.940002
2010-07-20,31.151503,120.099998
2010-07-21,31.442122,117.43
2010-07-22,32.033283,120.07
2010-07-23,32.147045,118.870003
2010-07-26,32.06543,118.400002
2010-07-27,32.659046,117.129997
2010-07-28,32.27319,117.129997
2010-07-29,31.92074,116.860001
2010-07-30,31.814383,117.889999
2010-08-02,32.383263,120.07
2010-08-03,32.393154,122.419998
2010-08-04,32.523029,127.580002
2010-08-05,32.364719,127.830002
